site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95
HRD,R,2018,12,Deep,22.87,BAS,Balanus and Amphibalanus spp.,Balanus balanus,14,0.003869384129565446,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,R,2018,12,Deep,22.87,BOVO,Botrylloides violaceus,Botrylloides violaceus,14,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,R,2018,12,Deep,22.87,CCAP,Crustose Coralline Algae pink,NA,14,0.6367562446780944,NA,NA,NA,NA,NA,NA,NA
HRD,R,2018,12,Deep,22.87,DIP,Diplosoma listerianum,Diplosoma listerianum,14,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,R,2018,12,Deep,22.87,DVE,Didemnum vexillum,Didemnum vexillum,14,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,R,2018,12,Deep,22.87,ESSU,Ectopleura spp.,Ectopleura crocea,14,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,R,2018,12,Deep,22.87,HAPA,Halichondria panicea,Halichondria panicea,14,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,R,2018,12,Deep,22.87,HBCO,Hydrozoa-Bryozoa complex,NA,14,0.2985400340241213,NA,NA,NA,NA,NA,NA,NA
HRD,R,2018,12,Deep,22.87,ISS,Isodictya spp.,Isodictya deichmannae,14,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,R,2018,12,Deep,22.87,MSS,Metridium senile,Metridium senile,14,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,R,2018,12,Deep,22.87,MUSS,Mussel,NA,14,0.014035589341357966,NA,NA,NA,NA,NA,NA,NA
HRD,R,2018,12,Deep,22.87,URF,Unidentified red fleshy crust,NA,14,0.004042152869157207,NA,NA,NA,NA,NA,NA,NA
HRD,R,2020,14,Deep,22.87,AGL,Aplidium glabrum,Aplidium glabrum,36,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,R,2020,14,Deep,22.87,ALS,Alcyonium siderium,Alcyonium digitatum,36,0.0011933439524597924,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,R,2020,14,Deep,22.87,BAS,Balanus and Amphibalanus spp.,Balanus balanus,36,0.017155490533582302,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,R,2020,14,Deep,22.87,BOVO,Botrylloides violaceus,Botrylloides violaceus,36,5.9058848573112266e-5,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,R,2020,14,Deep,22.87,CCAP,Crustose Coralline Algae pink,NA,36,0.39209176889085356,NA,NA,NA,NA,NA,NA,NA
HRD,R,2020,14,Deep,22.87,DIP,Diplosoma listerianum,Diplosoma listerianum,36,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,R,2020,14,Deep,22.87,DVE,Didemnum vexillum,Didemnum vexillum,36,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,R,2020,14,Deep,22.87,ESSU,Ectopleura spp.,Ectopleura crocea,36,3.178289062329106e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,R,2020,14,Deep,22.87,HAPA,Halichondria panicea,Halichondria panicea,36,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,R,2020,14,Deep,22.87,HBCO,Hydrozoa-Bryozoa complex,NA,36,0.46351078597055956,NA,NA,NA,NA,NA,NA,NA
HRD,R,2020,14,Deep,22.87,ISS,Isodictya spp.,Isodictya deichmannae,36,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,R,2020,14,Deep,22.87,MSS,Metridium senile,Metridium senile,36,0.0018151720643161107,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,R,2020,14,Deep,22.87,MUSS,Mussel,NA,36,0.05438433511831479,NA,NA,NA,NA,NA,NA,NA
HRD,R,2020,14,Deep,22.87,URF,Unidentified red fleshy crust,NA,36,0.0045167019292457625,NA,NA,NA,NA,NA,NA,NA
HRD,R,2022,16,Deep,22.87,AGL,Aplidium glabrum,Aplidium glabrum,14,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,R,2022,16,Deep,22.87,ALS,Alcyonium siderium,Alcyonium digitatum,14,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,R,2022,16,Deep,22.87,BAS,Balanus and Amphibalanus spp.,Balanus balanus,14,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,R,2022,16,Deep,22.87,BOVO,Botrylloides violaceus,Botrylloides violaceus,14,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,R,2022,16,Deep,22.87,CCAP,Crustose Coralline Algae pink,NA,14,0.24325066068352655,NA,NA,NA,NA,NA,NA,NA
HRD,R,2022,16,Deep,22.87,DIP,Diplosoma listerianum,Diplosoma listerianum,14,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,R,2022,16,Deep,22.87,DVE,Didemnum vexillum,Didemnum vexillum,14,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,R,2022,16,Deep,22.87,ESSU,Ectopleura spp.,Ectopleura crocea,14,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,R,2022,16,Deep,22.87,HAPA,Halichondria panicea,Halichondria panicea,14,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,R,2022,16,Deep,22.87,HBCO,Hydrozoa-Bryozoa complex,NA,14,0.6959437963015588,NA,NA,NA,NA,NA,NA,NA
HRD,R,2022,16,Deep,22.87,ISS,Isodictya spp.,Isodictya deichmannae,14,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,R,2022,16,Deep,22.87,MSS,Metridium senile,Metridium senile,14,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,R,2022,16,Deep,22.87,MUSS,Mussel,NA,14,0.03777761413063159,NA,NA,NA,NA,NA,NA,NA
HRD,R,2022,16,Deep,22.87,URF,Unidentified red fleshy crust,NA,14,1.4214563498658232e-4,NA,NA,NA,NA,NA,NA,NA
HRD,R,2023,17,Deep,22.87,AGL,Aplidium glabrum,Aplidium glabrum,27,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,R,2023,17,Deep,22.87,ALS,Alcyonium siderium,Alcyonium digitatum,27,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,R,2023,17,Deep,22.87,BAS,Balanus and Amphibalanus spp.,Balanus balanus,27,7.894080778735457e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,R,2023,17,Deep,22.87,BOVO,Botrylloides violaceus,Botrylloides violaceus,27,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,R,2023,17,Deep,22.87,CCAP,Crustose Coralline Algae pink,NA,27,0.2356658493290107,NA,NA,NA,NA,NA,NA,NA
HRD,R,2023,17,Deep,22.87,DIP,Diplosoma listerianum,Diplosoma listerianum,27,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,R,2023,17,Deep,22.87,DVE,Didemnum vexillum,Didemnum vexillum,27,0.013194564134558792,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,R,2023,17,Deep,22.87,ESSU,Ectopleura spp.,Ectopleura crocea,27,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,R,2023,17,Deep,22.87,HAPA,Halichondria panicea,Halichondria panicea,27,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,R,2023,17,Deep,22.87,HBCO,Hydrozoa-Bryozoa complex,NA,27,0.6465309793062581,NA,NA,NA,NA,NA,NA,NA
HRD,R,2023,17,Deep,22.87,ISS,Isodictya spp.,Isodictya deichmannae,27,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,R,2023,17,Deep,22.87,MSS,Metridium senile,Metridium senile,27,0.003456391441536891,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,R,2023,17,Deep,22.87,MUSS,Mussel,NA,27,0.014095729957614407,NA,NA,NA,NA,NA,NA,NA
HRD,R,2023,17,Deep,22.87,URF,Unidentified red fleshy crust,NA,27,0.016166800145620556,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1989,-17,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,22,2.5281579079179726e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,1989,-17,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,22,0.022540447388512238,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,1989,-17,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,22,3.7970864886451727e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,1989,-17,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,22,2.765005774270009e-4,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,1989,-17,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,22,0.12124770635950656,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1989,-17,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,22,0.0032517266615719395,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,1989,-17,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,22,0.12404476756458632,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,1989,-17,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,22,4.408078086405486e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,1989,-17,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,22,1.5462373281018968e-5,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,1989,-17,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,22,0.5122693934261497,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1989,-17,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,22,1.4798447176638725e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,1989,-17,Mid,20.5,MSS,Metridium senile,Metridium senile,22,0.04740592169388491,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,1989,-17,Mid,20.5,MUSS,Mussel,NA,22,9.152851096045848e-4,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1989,-17,Mid,20.5,URF,Unidentified red fleshy crust,NA,22,0.013433866261335402,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1991,-15,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,8,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,1991,-15,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,8,0.11579052139219387,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,1991,-15,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,8,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,1991,-15,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,8,0.0012186226657366164,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,1991,-15,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,8,0.13534969612931175,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1991,-15,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,8,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,1991,-15,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,8,6.755442184223611e-4,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,1991,-15,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,8,2.7450642667987166e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,1991,-15,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,8,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,1991,-15,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,8,0.589769359536599,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1991,-15,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,8,8.320936849744347e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,1991,-15,Mid,20.5,MSS,Metridium senile,Metridium senile,8,0.051308062930233884,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,1991,-15,Mid,20.5,MUSS,Mussel,NA,8,0.0018699063965930953,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1991,-15,Mid,20.5,URF,Unidentified red fleshy crust,NA,8,0.0016267104779610455,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1995,-11,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,8,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,1995,-11,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,8,0.007823656755380382,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,1995,-11,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,8,2.6243610308125626e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,1995,-11,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,8,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,1995,-11,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,8,0.27727507870019114,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1995,-11,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,8,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,1995,-11,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,8,6.885383157801966e-5,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,1995,-11,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,8,2.5731812754744947e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,1995,-11,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,8,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,1995,-11,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,8,0.24209942763530934,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1995,-11,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,8,1.0277221460946559e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,1995,-11,Mid,20.5,MSS,Metridium senile,Metridium senile,8,0.045638038477341006,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,1995,-11,Mid,20.5,MUSS,Mussel,NA,8,0.01951451028662697,NA,NA,NA,NA,NA,NA,NA
HRD,SW,1995,-11,Mid,20.5,URF,Unidentified red fleshy crust,NA,8,0.14966217155052797,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2001,-5,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,8,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2001,-5,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,8,0.033707308198235496,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2001,-5,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,8,0.001534008132713121,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2001,-5,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,8,0.0014916806996124739,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2001,-5,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,8,0.42769830963770794,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2001,-5,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,8,5.624803131890384e-6,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2001,-5,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,8,0.005947221199855156,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2001,-5,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,8,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2001,-5,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,8,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2001,-5,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,8,0.2015829231231226,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2001,-5,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,8,0.0034769684265797416,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2001,-5,Mid,20.5,MSS,Metridium senile,Metridium senile,8,0.029516837236836697,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2001,-5,Mid,20.5,MUSS,Mussel,NA,8,0.013063933422995605,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2001,-5,Mid,20.5,URF,Unidentified red fleshy crust,NA,8,0.09795451183813064,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2002,-4,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,4,0.0013726286104939326,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2002,-4,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,4,0.0015996538694443248,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2002,-4,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,4,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2002,-4,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,4,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2002,-4,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,4,0.4254845788859686,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2002,-4,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,4,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2002,-4,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,4,1.6048616609248283e-4,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2002,-4,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,4,0.0015168347291061356,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2002,-4,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,4,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2002,-4,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,4,0.3204486179527002,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2002,-4,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,4,0.01050683687928129,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2002,-4,Mid,20.5,MSS,Metridium senile,Metridium senile,4,0.03967907998376344,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2002,-4,Mid,20.5,MUSS,Mussel,NA,4,0,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2002,-4,Mid,20.5,URF,Unidentified red fleshy crust,NA,4,0.05594426673009725,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,8,5.036490965990947e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2004,-2,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,8,0.04338276759921723,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2004,-2,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,8,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2004,-2,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,8,4.530378245398234e-4,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2004,-2,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,8,0.305739273250871,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,8,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2004,-2,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,8,1.3961020829843078e-5,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2004,-2,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,8,0.0017404284030581901,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2004,-2,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,8,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2004,-2,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,8,0.4686846709777477,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,8,0.00870969245029004,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2004,-2,Mid,20.5,MSS,Metridium senile,Metridium senile,8,0.0028221886980975192,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2004,-2,Mid,20.5,MUSS,Mussel,NA,8,0,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,URF,Unidentified red fleshy crust,NA,8,0.02243375219912792,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,12,5.009462569657597e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2006,0,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,12,0.11259579834304079,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2006,0,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,12,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2006,0,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,12,4.8540814000282373e-4,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2006,0,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,12,0.5335202099019963,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,12,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2006,0,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,12,0.0010731357629047398,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2006,0,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,12,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2006,0,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,12,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2006,0,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,12,0.1786423398934044,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,12,0.003476511066661915,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2006,0,Mid,20.5,MSS,Metridium senile,Metridium senile,12,0.0018984083079356558,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2006,0,Mid,20.5,MUSS,Mussel,NA,12,0.005512824059983952,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,URF,Unidentified red fleshy crust,NA,12,0.08241520926074637,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2008,2,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,10,0.0024367374788665567,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
