site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95
HRD,SW,2002,-4,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,4,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2002,-4,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,4,0.28533327559560856,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2002,-4,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,4,0.017255634476595928,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2002,-4,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,4,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2002,-4,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,4,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2002,-4,Mid,20.5,MSS,Metridium senile,Metridium senile,4,0.033295268166152865,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2002,-4,Mid,20.5,URF,Unidentified red fleshy crust,NA,4,0.11826718174306641,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,8,3.3091544448562503e-6,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2004,-2,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,8,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2004,-2,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,8,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2004,-2,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,8,0.0028534133080176057,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2004,-2,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,8,0.37273819507023026,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,8,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2004,-2,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,8,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2004,-2,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,8,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2004,-2,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,8,0.051362898089073614,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2004,-2,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,8,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2004,-2,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,8,0.350733595850044,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2004,-2,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,8,0.005004243250470998,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2004,-2,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,8,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2004,-2,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,8,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2004,-2,Mid,20.5,MSS,Metridium senile,Metridium senile,8,0.008279091117640152,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2004,-2,Mid,20.5,URF,Unidentified red fleshy crust,NA,8,0.044544885560049464,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,12,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2006,0,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,12,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2006,0,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,12,9.592052461743057e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2006,0,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,12,0.0016273893781299578,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2006,0,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,12,0.5207679434926118,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,12,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2006,0,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,12,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2006,0,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,12,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2006,0,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,12,0.1324390902981874,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2006,0,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,12,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2006,0,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,12,0.15862084920564826,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2006,0,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,12,0.0031072109974237473,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2006,0,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,12,0.003909351056955598,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2006,0,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,12,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2006,0,Mid,20.5,MSS,Metridium senile,Metridium senile,12,0.00245493015147944,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2006,0,Mid,20.5,URF,Unidentified red fleshy crust,NA,12,0.09833906713872605,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2008,2,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,10,0.0042832208373739964,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2008,2,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,10,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2008,2,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,10,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2008,2,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,10,5.419760446588261e-6,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2008,2,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,10,0.31418530397747635,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2008,2,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,10,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2008,2,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,10,0.04318967856114203,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2008,2,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,10,0.022632958778559965,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2008,2,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,10,0.027621739875978463,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2008,2,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,10,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2008,2,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,10,0.5152479126010081,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2008,2,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,10,7.437837324316127e-5,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2008,2,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,10,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2008,2,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,10,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2008,2,Mid,20.5,MSS,Metridium senile,Metridium senile,10,0.015468218510426443,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2008,2,Mid,20.5,URF,Unidentified red fleshy crust,NA,10,0.005315609830406201,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2009,3,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,12,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2009,3,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,12,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2009,3,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,12,3.0509065550906553e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2009,3,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,12,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2009,3,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,12,0.6784479972897461,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2009,3,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,12,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2009,3,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,12,0.0031117649269179135,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2009,3,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,12,0.012105079910389262,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2009,3,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,12,0.05987338102716755,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2009,3,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,12,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2009,3,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,12,0.06203840824890175,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2009,3,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,12,0.0062393760593324335,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2009,3,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,12,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2009,3,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,12,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2009,3,Mid,20.5,MSS,Metridium senile,Metridium senile,12,0.009362909858509674,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2009,3,Mid,20.5,URF,Unidentified red fleshy crust,NA,12,0.0815407712028828,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2010,4,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,16,5.464049103182568e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2010,4,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,16,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2010,4,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,16,3.0668654306034346e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2010,4,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,16,0.002115866160740964,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2010,4,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,16,0.32830056706991495,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2010,4,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,16,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2010,4,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,16,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2010,4,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,16,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2010,4,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,16,0.012888943392091956,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2010,4,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,16,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2010,4,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,16,0.5666767189932798,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2010,4,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,16,0.0024782194570301002,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2010,4,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,16,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2010,4,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,16,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2010,4,Mid,20.5,MSS,Metridium senile,Metridium senile,16,6.936539556061468e-5,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2010,4,Mid,20.5,URF,Unidentified red fleshy crust,NA,16,0.01876987173571913,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2012,6,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,15,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2012,6,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,15,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2012,6,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,15,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2012,6,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,15,0.0017424609327794049,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2012,6,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,15,0.255828648721806,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2012,6,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,15,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2012,6,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,15,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2012,6,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,15,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2012,6,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,15,0.131687050056643,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2012,6,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,15,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2012,6,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,15,0.5380679211581423,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2012,6,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,15,2.692329138467201e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2012,6,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,15,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2012,6,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,15,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2012,6,Mid,20.5,MSS,Metridium senile,Metridium senile,15,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2012,6,Mid,20.5,URF,Unidentified red fleshy crust,NA,15,0.008292138331775108,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2013,7,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,29,1.1829788698465139e-5,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2013,7,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,29,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2013,7,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,29,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2013,7,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,29,0.0012238522385257758,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2013,7,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,29,0.20215692100730823,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2013,7,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,29,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2013,7,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,29,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2013,7,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,29,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2013,7,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,29,0.07298213247509332,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2013,7,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,29,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2013,7,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,29,0.68107371533192,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2013,7,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,29,0.001005380351679177,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2013,7,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,29,1.109115498279082e-4,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2013,7,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,29,7.670871400032657e-5,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2013,7,Mid,20.5,MSS,Metridium senile,Metridium senile,29,7.050343270665996e-4,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2013,7,Mid,20.5,URF,Unidentified red fleshy crust,NA,29,0.002351391979622152,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2014,8,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,28,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2014,8,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,28,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2014,8,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,28,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2014,8,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,28,7.988684108932417e-4,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2014,8,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,28,0.18488177837878797,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2014,8,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,28,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2014,8,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,28,4.224542904457738e-6,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2014,8,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,28,0.001329196763146254,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2014,8,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,28,0.010839216080746039,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2014,8,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,28,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2014,8,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,28,0.7668420178842287,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2014,8,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,28,6.661995977468944e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2014,8,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,28,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2014,8,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,28,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
HRD,SW,2014,8,Mid,20.5,MSS,Metridium senile,Metridium senile,28,0.002751575771510517,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383
HRD,SW,2014,8,Mid,20.5,URF,Unidentified red fleshy crust,NA,28,4.301217575436739e-4,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2015,9,Mid,20.5,AGL,Aplidium glabrum,Aplidium glabrum,22,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792
HRD,SW,2015,9,Mid,20.5,ALS,Alcyonium siderium,Alcyonium digitatum,22,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422
HRD,SW,2015,9,Mid,20.5,BAS,Balanus and Amphibalanus spp.,Balanus balanus,22,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765
HRD,SW,2015,9,Mid,20.5,BOVO,Botrylloides violaceus,Botrylloides violaceus,22,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598
HRD,SW,2015,9,Mid,20.5,CCAP,Crustose Coralline Algae pink,NA,22,0.29683009233913726,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2015,9,Mid,20.5,DIP,Diplosoma listerianum,Diplosoma listerianum,22,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492
HRD,SW,2015,9,Mid,20.5,DVE,Didemnum vexillum,Didemnum vexillum,22,3.3283099150684136e-5,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439
HRD,SW,2015,9,Mid,20.5,ESSU,Ectopleura spp.,Ectopleura crocea,22,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074
HRD,SW,2015,9,Mid,20.5,GRS,Gersemia rubiformis,Gersemia rubiformis,22,0.016987608473683375,156103,4103,7.30858703900341,8.55259609306272,25.1170845031738,-0.0433596506714811,15.4554748535156
HRD,SW,2015,9,Mid,20.5,HAPA,Halichondria panicea,Halichondria panicea,22,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085
HRD,SW,2015,9,Mid,20.5,HBCO,Hydrozoa-Bryozoa complex,NA,22,0.6241459775432466,NA,NA,NA,NA,NA,NA,NA
HRD,SW,2015,9,Mid,20.5,ISS,Isodictya spp.,Isodictya deichmannae,22,0.001043367440407042,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242
HRD,SW,2015,9,Mid,20.5,MED,Mytilus edulis,Mytilus edulis,22,0,140480,130001,17.6659903681417,19.3869753147433,31.3118190765381,11.8775099754333,20.8240299224854
HRD,SW,2015,9,Mid,20.5,MOMD,Modiolus modiolus,Modiolus modiolus,22,0,140467,9065,15.7838209092445,16.5094526179754,31.0339279174805,10.9476022720337,21.2296786308289
