Image,class,pixels_predicted,pixels_expanded,total pixels in image
2011_HRO/Mid/HRO072511VDL5AB-916.png,BACK,51920,98699,786432
2011_HRO/Mid/HRO072511VDL5AB-916.png,AGL,3936,6574,786432
2011_HRO/Mid/HRO072511VDL5AB-916.png,CCAP,259120,233320,786432
2011_HRO/Mid/HRO072511VDL5AB-916.png,DROE,16192,18704,786432
2011_HRO/Mid/HRO072511VDL5AB-916.png,FRM,134144,45244,786432
2011_HRO/Mid/HRO072511VDL5AB-916.png,HBCO,306944,357653,786432
2011_HRO/Mid/HRO072511VDL5AB-916.png,ISS,14176,10326,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,BACK,18880,156720,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,AGL,3712,4059,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,CCAP,322496,317713,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,DROE,25264,24118,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,FRM,159104,41794,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,HBCO,255632,233878,786432
2011_HRO/Mid/HRO072511VDL6AB-917.png,ISS,1344,7081,786432
2011_HRO/Mid/HRO072511VDL8AB-919.png,BACK,39664,228410,786432
2011_HRO/Mid/HRO072511VDL8AB-919.png,CCAP,12832,6276,786432
2011_HRO/Mid/HRO072511VDL8AB-919.png,FRM,174448,46984,786432
2011_HRO/Mid/HRO072511VDL8AB-919.png,HBCO,559488,500762,786432
2011_HRO/Mid/HRO072511VDR1AB-912.png,BACK,31904,165282,786432
2011_HRO/Mid/HRO072511VDR1AB-912.png,CCAP,1120,0,786432
2011_HRO/Mid/HRO072511VDR1AB-912.png,FRM,140800,5938,786432
2011_HRO/Mid/HRO072511VDR1AB-912.png,HBCO,607056,553636,786432
2011_HRO/Mid/HRO072511VDR1AB-912.png,ISS,1152,47988,786432
2011_HRO/Mid/HRO072511VDR1AB-912.png,MSS,4400,0,786432
2011_HRO/Mid/HRO072511VDR2AB-913.png,BACK,25872,134679,786432
2011_HRO/Mid/HRO072511VDR2AB-913.png,CCAP,88880,132418,786432
2011_HRO/Mid/HRO072511VDR2AB-913.png,FRM,169248,47950,786432
2011_HRO/Mid/HRO072511VDR2AB-913.png,HBCO,499712,363971,786432
2011_HRO/Mid/HRO072511VDR2AB-913.png,ISS,2720,35725,786432
2011_HRO/Mid/HRO072511VDR3AB-914.png,BACK,26560,79793,786432
2011_HRO/Mid/HRO072511VDR3AB-914.png,FRM,138048,76189,786432
2011_HRO/Mid/HRO072511VDR3AB-914.png,HBCO,616880,588124,786432
2011_HRO/Mid/HRO072511VDR3AB-914.png,ISS,4944,33946,786432
2011_HRO/Mid/HRO072511VDR4AB-915.png,BACK,33952,153668,786432
2011_HRO/Mid/HRO072511VDR4AB-915.png,CCAP,63440,2292,786432
2011_HRO/Mid/HRO072511VDR4AB-915.png,FRM,65840,41205,786432
2011_HRO/Mid/HRO072511VDR4AB-915.png,HBCO,572400,513022,786432
2011_HRO/Mid/HRO072511VDR4AB-915.png,ISS,9792,22940,786432
2011_HRO/Mid/HRO072511VDR4AB-915.png,MSS,41008,39202,786432
2011_HRO/Mid/HRO072511VDl7AB-918.png,BACK,27248,126746,786432
2011_HRO/Mid/HRO072511VDl7AB-918.png,CCAP,24720,0,786432
2011_HRO/Mid/HRO072511VDl7AB-918.png,FRM,132160,53674,786432
2011_HRO/Mid/HRO072511VDl7AB-918.png,HBCO,576080,543133,786432
2011_HRO/Mid/HRO072511VDl7AB-918.png,ISS,26224,47553,786432
2011_HRO/Shallow/HRO072511VCB4AB-905.png,BACK,50160,123866,786432
2011_HRO/Shallow/HRO072511VCB4AB-905.png,AGL,13408,13494,786432
2011_HRO/Shallow/HRO072511VCB4AB-905.png,BAS,25952,23594,786432
2011_HRO/Shallow/HRO072511VCB4AB-905.png,CCAP,83488,78882,786432
2011_HRO/Shallow/HRO072511VCB4AB-905.png,FRM,131120,61210,786432
2011_HRO/Shallow/HRO072511VCB4AB-905.png,HBCO,482304,476049,786432
2011_HRO/Shallow/HRO072511VCB5AB-908.png,BACK,17808,113543,786432
2011_HRO/Shallow/HRO072511VCB5AB-908.png,AGL,14640,12829,786432
2011_HRO/Shallow/HRO072511VCB5AB-908.png,CCAP,20992,33804,786432
2011_HRO/Shallow/HRO072511VCB5AB-908.png,FRM,201216,94095,786432
2011_HRO/Shallow/HRO072511VCB5AB-908.png,HBCO,531776,511614,786432
2011_HRO/Shallow/HRO072511VCB6AB-911.png,BACK,39760,161474,786432
2011_HRO/Shallow/HRO072511VCB6AB-911.png,AGL,896,2196,786432
2011_HRO/Shallow/HRO072511VCB6AB-911.png,CCAP,466864,418159,786432
2011_HRO/Shallow/HRO072511VCB6AB-911.png,DROE,28512,27000,786432
2011_HRO/Shallow/HRO072511VCB6AB-911.png,FRM,128064,35417,786432
2011_HRO/Shallow/HRO072511VCB6AB-911.png,HBCO,122336,126348,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,BACK,75792,159615,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,AGL,14384,16151,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,CCAP,312192,337798,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,DROE,21712,18813,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,ESSU,3056,0,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,FRM,129712,36879,786432
2011_HRO/Shallow/HRO072511VCT1AB-904.png,HBCO,229584,217176,786432
2011_HRO/Shallow/HRO072511VCT2AB-907.png,BACK,34656,121525,786432
2011_HRO/Shallow/HRO072511VCT2AB-907.png,AGL,25360,17286,786432
2011_HRO/Shallow/HRO072511VCT2AB-907.png,CCAP,488592,438504,786432
2011_HRO/Shallow/HRO072511VCT2AB-907.png,FRM,179488,81428,786432
2011_HRO/Shallow/HRO072511VCT2AB-907.png,HBCO,45264,100746,786432
2011_HRO/Shallow/HRO072511VCT2AB-907.png,URF,13072,25735,786432
2011_HRO/Shallow/HRO072511VCT3AB-910.png,BACK,16208,148808,786432
2011_HRO/Shallow/HRO072511VCT3AB-910.png,AGL,13056,23431,786432
2011_HRO/Shallow/HRO072511VCT3AB-910.png,CCAP,526160,477029,786432
2011_HRO/Shallow/HRO072511VCT3AB-910.png,FRM,202912,77981,786432
2011_HRO/Shallow/HRO072511VCT3AB-910.png,HBCO,28096,47437,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,BACK,29232,54572,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,AGL,8016,15138,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,BAS,3888,4620,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,CCAP,524624,477281,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,DROE,7536,7868,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,FRM,196816,145427,786432
2011_HRO/Shallow/HRO072511VCT7AB-903.png,HBCO,16320,53986,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,BACK,55200,128910,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,AGL,6272,14305,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,BAS,24400,23546,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,CCAP,377744,356171,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,FRM,147840,64998,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,HBCO,150752,166382,786432
2011_HRO/Shallow/HRO072511VCT8AB-906.png,ISS,24224,26398,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,BACK,42064,146547,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,AGL,13456,28754,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,AST,5520,5005,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,CCAP,509520,477942,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,DVE,2256,0,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,FRM,172272,77798,786432
2011_HRO/Shallow/HRO072511VCT9AB-909.png,HBCO,41344,33631,786432
2012_HRO-Mid/HRO091012VDR2AB-79F.png,BACK,10016,106018,786432
2012_HRO-Mid/HRO091012VDR2AB-79F.png,CCAP,44640,0,786432
2012_HRO-Mid/HRO091012VDR2AB-79F.png,FRM,104160,73479,786432
2012_HRO-Mid/HRO091012VDR2AB-79F.png,HBCO,627616,589165,786432
2012_HRO-Mid/HRO091012VDR3AB-80F.png,BACK,9344,112871,786432
2012_HRO-Mid/HRO091012VDR3AB-80F.png,BOVO,304,0,786432
2012_HRO-Mid/HRO091012VDR3AB-80F.png,CCAP,72704,0,786432
2012_HRO-Mid/HRO091012VDR3AB-80F.png,FRM,83568,69627,786432
2012_HRO-Mid/HRO091012VDR3AB-80F.png,GRS,1984,0,786432
2012_HRO-Mid/HRO091012VDR3AB-80F.png,HBCO,618528,578237,786432
2012_HRO-Mid/HRO091012VDR4AB-84F.png,BACK,10256,145185,786432
2012_HRO-Mid/HRO091012VDR4AB-84F.png,CCAP,99360,23629,786432
2012_HRO-Mid/HRO091012VDR4AB-84F.png,FRM,69984,30443,786432
2012_HRO-Mid/HRO091012VDR4AB-84F.png,HBCO,606832,583466,786432
2013-DW-HRD-DSC_0063.png,BACK,79392,239247,786432
2013-DW-HRD-DSC_0063.png,CCAP,135648,82016,786432
2013-DW-HRD-DSC_0063.png,FRM,56528,0,786432
2013-DW-HRD-DSC_0063.png,GRS,95504,81208,786432
2013-DW-HRD-DSC_0063.png,HBCO,344560,307374,786432
2013-DW-HRD-DSC_0063.png,URF,74800,56413,786432
2013-DW-HRD-DSC_0064.png,BACK,84544,197478,786432
2013-DW-HRD-DSC_0064.png,CCAP,93392,65596,786432
2013-DW-HRD-DSC_0064.png,FRM,2976,0,786432
2013-DW-HRD-DSC_0064.png,GRS,96576,92451,786432
2013-DW-HRD-DSC_0064.png,HBCO,488112,403794,786432
2013-DW-HRD-DSC_0064.png,ISS,16,751,786432
2013-DW-HRD-DSC_0064.png,URF,20816,26362,786432
2013-DW-HRD-DSC_0066.png,BACK,107776,157565,786432
2013-DW-HRD-DSC_0066.png,CCAP,263936,241310,786432
2013-DW-HRD-DSC_0066.png,FRM,2080,0,786432
2013-DW-HRD-DSC_0066.png,GRS,14560,15261,786432
2013-DW-HRD-DSC_0066.png,HBCO,381984,347286,786432
2013-DW-HRD-DSC_0066.png,URF,16096,22933,786432
2013-DW-HRD-DSC_0068.png,BACK,32160,262781,786432
2013-DW-HRD-DSC_0068.png,CCAP,68096,32769,786432
2013-DW-HRD-DSC_0068.png,FRM,1552,0,786432
2013-DW-HRD-DSC_0068.png,GRS,59664,52364,786432
2013-DW-HRD-DSC_0068.png,HBCO,450720,307694,786432
2013-DW-HRD-DSC_0068.png,MOMD,169248,125344,786432
2013-DW-HRD-DSC_0068.png,MSS,4992,5480,786432
2013-DW-HRD-DSC_0069.png,BACK,60288,284389,786432
2013-DW-HRD-DSC_0069.png,CCAP,30784,7449,786432
2013-DW-HRD-DSC_0069.png,DROE,24416,18261,786432
2013-DW-HRD-DSC_0069.png,FRM,2080,0,786432
2013-DW-HRD-DSC_0069.png,GRS,166336,144199,786432
2013-DW-HRD-DSC_0069.png,HBCO,495472,229242,786432
2013-DW-HRD-DSC_0069.png,MOMD,3088,7575,786432
2013-DW-HRD-DSC_0069.png,URF,3968,79307,786432
2013-DW-HRD-DSC_0070.png,BACK,36816,326577,786432
2013-DW-HRD-DSC_0070.png,BOVO,11904,13132,786432
2013-DW-HRD-DSC_0070.png,CCAP,21920,0,786432
2013-DW-HRD-DSC_0070.png,FRM,1840,0,786432
2013-DW-HRD-DSC_0070.png,GRS,329744,211677,786432
2013-DW-HRD-DSC_0070.png,HBCO,383568,227067,786432
2013-DW-HRD-DSC_0070.png,ISS,640,5826,786432
2013-DW-HRD-DSC_0071.png,BACK,23136,86642,786432
2013-DW-HRD-DSC_0071.png,AGL,32,0,786432
2013-DW-HRD-DSC_0071.png,CCAP,43152,0,786432
2013-DW-HRD-DSC_0071.png,FRM,736,0,786432
2013-DW-HRD-DSC_0071.png,GRS,206864,187000,786432
2013-DW-HRD-DSC_0071.png,HBCO,512512,511539,786432
2013-DW-HRD-DSC_0072.png,BACK,12560,79827,786432
2013-DW-HRD-DSC_0072.png,BOVO,48,2180,786432
2013-DW-HRD-DSC_0072.png,CCAP,49056,0,786432
2013-DW-HRD-DSC_0072.png,FRM,1008,0,786432
2013-DW-HRD-DSC_0072.png,GRS,13328,20650,786432
2013-DW-HRD-DSC_0072.png,HBCO,710432,682209,786432
2013-DW-HRD-DSC_0073.png,BACK,10576,66894,786432
2013-DW-HRD-DSC_0073.png,BOVO,10240,13440,786432
2013-DW-HRD-DSC_0073.png,CCAP,51424,0,786432
2013-DW-HRD-DSC_0073.png,FRM,1904,0,786432
2013-DW-HRD-DSC_0073.png,GRS,9824,8585,786432
2013-DW-HRD-DSC_0073.png,HBCO,702448,694795,786432
2013-DW-HRD-DSC_0073.png,ISS,16,1567,786432
2013-DW-HRD-DSC_0074.png,BACK,37808,142608,786432
2013-DW-HRD-DSC_0074.png,BOVO,10736,9115,786432
2013-DW-HRD-DSC_0074.png,CCAP,36192,0,786432
2013-DW-HRD-DSC_0074.png,DVE,24336,0,786432
2013-DW-HRD-DSC_0074.png,FRM,4496,0,786432
2013-DW-HRD-DSC_0074.png,GRS,108448,94756,786432
2013-DW-HRD-DSC_0074.png,HBCO,564416,531901,786432
2013-DW-HRD-DSC_0075.png,BACK,51952,227527,786432
2013-DW-HRD-DSC_0075.png,AST,4352,4015,786432
2013-DW-HRD-DSC_0075.png,CCAP,14896,0,786432
2013-DW-HRD-DSC_0075.png,FRM,2208,0,786432
2013-DW-HRD-DSC_0075.png,GRS,178720,153151,786432
2013-DW-HRD-DSC_0075.png,HBCO,534304,398482,786432
2013-DW-HRD-DSC_0076.png,BACK,30368,191295,786432
2013-DW-HRD-DSC_0076.png,AST,3648,5035,786432
2013-DW-HRD-DSC_0076.png,CCAP,43184,0,786432
2013-DW-HRD-DSC_0076.png,FRM,1872,0,786432
2013-DW-HRD-DSC_0076.png,GRS,213152,168926,786432
2013-DW-HRD-DSC_0076.png,HBCO,485904,401454,786432
2013-DW-HRD-DSC_0076.png,URF,8304,15589,786432
2013-DW-HRD-DSC_0078.png,BACK,28016,86142,786432
2013-DW-HRD-DSC_0078.png,BOVO,37344,42106,786432
2013-DW-HRD-DSC_0078.png,CCAP,13744,0,786432
2013-DW-HRD-DSC_0078.png,FRM,1536,0,786432
2013-DW-HRD-DSC_0078.png,GRS,16864,22899,786432
2013-DW-HRD-DSC_0078.png,HBCO,687872,625368,786432
2013-DW-HRD-DSC_0078.png,ISS,1056,3014,786432
2013-DW-HRD-DSC_0079.png,BACK,27152,69763,786432
2013-DW-HRD-DSC_0079.png,BOVO,21968,29750,786432
2013-DW-HRD-DSC_0079.png,CCAP,14448,0,786432
2013-DW-HRD-DSC_0079.png,FRM,160,0,786432
2013-DW-HRD-DSC_0079.png,GRS,122240,123400,786432
2013-DW-HRD-DSC_0079.png,HBCO,600464,563184,786432
2013-DW-HRD-DSC_0080.png,BACK,30352,77813,786432
2013-DW-HRD-DSC_0080.png,BOVO,38992,39847,786432
2013-DW-HRD-DSC_0080.png,CCAP,11680,0,786432
2013-DW-HRD-DSC_0080.png,GRS,4176,7254,786432
2013-DW-HRD-DSC_0080.png,HBCO,651264,605591,786432
2013-DW-HRD-DSC_0080.png,MOMD,49968,45082,786432
2013-DW-HRD-DSC_0081.png,BACK,28704,80760,786432
2013-DW-HRD-DSC_0081.png,BOVO,12992,11819,786432
2013-DW-HRD-DSC_0081.png,CCAP,13360,0,786432
2013-DW-HRD-DSC_0081.png,FRM,16,0,786432
2013-DW-HRD-DSC_0081.png,GRS,16432,27639,786432
2013-DW-HRD-DSC_0081.png,HBCO,714928,664114,786432
2013-LR-HRD-DSC_0140.png,BACK,55232,211996,786432
2013-LR-HRD-DSC_0140.png,BAS,10592,7522,786432
2013-LR-HRD-DSC_0140.png,CCAP,179840,151435,786432
2013-LR-HRD-DSC_0140.png,DROE,19520,18665,786432
2013-LR-HRD-DSC_0140.png,FRM,640,0,786432
2013-LR-HRD-DSC_0140.png,GRS,214496,157679,786432
2013-LR-HRD-DSC_0140.png,HBCO,229920,176405,786432
2013-LR-HRD-DSC_0140.png,URF,76192,58767,786432
2013-LR-HRD-DSC_0141.png,BACK,148320,69625,786432
2013-LR-HRD-DSC_0141.png,BAS,15120,12793,786432
2013-LR-HRD-DSC_0141.png,CCAP,273392,201074,786432
2013-LR-HRD-DSC_0141.png,GRS,200800,71069,786432
2013-LR-HRD-DSC_0141.png,HBCO,114640,345838,786432
2013-LR-HRD-DSC_0141.png,MSS,1232,0,786432
2013-LR-HRD-DSC_0141.png,URF,32928,50115,786432
2013-LR-HRD-DSC_0142.png,BACK,196880,237550,786432
2013-LR-HRD-DSC_0142.png,BAS,46448,55231,786432
2013-LR-HRD-DSC_0142.png,CCAP,144064,183225,786432
2013-LR-HRD-DSC_0142.png,DROE,18304,18043,786432
2013-LR-HRD-DSC_0142.png,FRM,496,0,786432
2013-LR-HRD-DSC_0142.png,GRS,252784,201966,786432
2013-LR-HRD-DSC_0142.png,HBCO,72736,25696,786432
2013-LR-HRD-DSC_0142.png,ISS,4912,5587,786432
2013-LR-HRD-DSC_0142.png,MOMD,34784,38057,786432
2013-LR-HRD-DSC_0142.png,SED,15024,18483,786432
2013-LR-HRD-DSC_0144.png,BACK,170768,237829,786432
2013-LR-HRD-DSC_0144.png,BAS,4400,2528,786432
2013-LR-HRD-DSC_0144.png,CCAP,427696,400444,786432
2013-LR-HRD-DSC_0144.png,FRM,2640,0,786432
2013-LR-HRD-DSC_0144.png,GRS,72880,46017,786432
2013-LR-HRD-DSC_0144.png,HBCO,76368,1159,786432
2013-LR-HRD-DSC_0144.png,MOMD,720,24873,786432
2013-LR-HRD-DSC_0144.png,MSS,9664,10498,786432
2013-LR-HRD-DSC_0144.png,SED,19344,31848,786432
2013-LR-HRD-DSC_0144.png,URF,1952,9611,786432
2013-LR-HRD-DSC_0145.png,BACK,40128,83870,786432
2013-LR-HRD-DSC_0145.png,BAS,12064,17347,786432
2013-LR-HRD-DSC_0145.png,CCAP,491456,491947,786432
2013-LR-HRD-DSC_0145.png,DROE,156976,134378,786432
2013-LR-HRD-DSC_0145.png,FRM,1408,0,786432
2013-LR-HRD-DSC_0145.png,GRS,3536,5501,786432
2013-LR-HRD-DSC_0145.png,HBCO,32352,926,786432
2013-LR-HRD-DSC_0145.png,SED,44592,39145,786432
2013-LR-HRD-DSC_0145.png,Shell,3920,9235,786432
2013-LR-HRD-DSC_0146.png,BACK,45280,275058,786432
2013-LR-HRD-DSC_0146.png,BAS,33600,45243,786432
2013-LR-HRD-DSC_0146.png,CCAP,448480,424563,786432
2013-LR-HRD-DSC_0146.png,DROE,18752,10137,786432
2013-LR-HRD-DSC_0146.png,FRM,2768,0,786432
2013-LR-HRD-DSC_0146.png,HBCO,220592,0,786432
2013-LR-HRD-DSC_0146.png,ISS,2288,3364,786432
2013-LR-HRD-DSC_0146.png,SED,8464,11991,786432
2013-LR-HRD-DSC_0146.png,Shell,6208,12170,786432
2013-LR-HRD-DSC_0147.png,BACK,105296,342658,786432
2013-LR-HRD-DSC_0147.png,BAS,51232,36781,786432
2013-LR-HRD-DSC_0147.png,CCAP,364448,276877,786432
2013-LR-HRD-DSC_0147.png,DROE,27280,12759,786432
2013-LR-HRD-DSC_0147.png,FRM,704,0,786432
2013-LR-HRD-DSC_0147.png,GRS,52000,46410,786432
2013-LR-HRD-DSC_0147.png,HBCO,127296,0,786432
2013-LR-HRD-DSC_0147.png,ISS,8464,6031,786432
2013-LR-HRD-DSC_0147.png,SED,30240,33631,786432
2013-LR-HRD-DSC_0147.png,Shell,1072,4800,786432
2013-LR-HRD-DSC_0147.png,URF,18400,21947,786432
2013-LR-HRD-DSC_0148.png,BACK,75728,350546,786432
2013-LR-HRD-DSC_0148.png,BAS,69584,46731,786432
2013-LR-HRD-DSC_0148.png,CCAP,361264,263797,786432
2013-LR-HRD-DSC_0148.png,DROE,24448,18081,786432
2013-LR-HRD-DSC_0148.png,FRM,1184,0,786432
2013-LR-HRD-DSC_0148.png,GRS,23760,20895,786432
2013-LR-HRD-DSC_0148.png,HBCO,210896,46466,786432
2013-LR-HRD-DSC_0148.png,SED,18736,26536,786432
2013-LR-HRD-DSC_0148.png,Shell,832,12789,786432
2013-LR-HRD-DSC_0149.png,BACK,86384,398097,786432
2013-LR-HRD-DSC_0149.png,BAS,70896,51314,786432
2013-LR-HRD-DSC_0149.png,CCAP,393760,228317,786432
2013-LR-HRD-DSC_0149.png,DROE,28960,25649,786432
2013-LR-HRD-DSC_0149.png,FRM,1568,0,786432
2013-LR-HRD-DSC_0149.png,GRS,17936,22479,786432
2013-LR-HRD-DSC_0149.png,HBCO,175088,27600,786432
2013-LR-HRD-DSC_0149.png,SED,11264,16546,786432
2013-LR-HRD-DSC_0149.png,Shell,576,15611,786432
2013-LR-HRD-DSC_0150.png,BACK,189168,229451,786432
2013-LR-HRD-DSC_0150.png,AST,1648,0,786432
2013-LR-HRD-DSC_0150.png,BAS,92528,35301,786432
2013-LR-HRD-DSC_0150.png,CCAP,372464,257696,786432
2013-LR-HRD-DSC_0150.png,DROE,45680,42926,786432
2013-LR-HRD-DSC_0150.png,DVE,992,0,786432
2013-LR-HRD-DSC_0150.png,FRM,1728,0,786432
2013-LR-HRD-DSC_0150.png,HBCO,52816,25253,786432
2013-LR-HRD-DSC_0150.png,MOMD,3376,32724,786432
2013-LR-HRD-DSC_0150.png,MSS,5472,17070,786432
2013-LR-HRD-DSC_0150.png,SED,20560,104244,786432
2013-LR-HRD-DSC_0151.png,BACK,97856,248274,786432
2013-LR-HRD-DSC_0151.png,BAS,169520,68545,786432
2013-LR-HRD-DSC_0151.png,CCAP,397504,298546,786432
2013-LR-HRD-DSC_0151.png,DROE,32112,19587,786432
2013-LR-HRD-DSC_0151.png,FRM,16,0,786432
2013-LR-HRD-DSC_0151.png,HBCO,45648,11290,786432
2013-LR-HRD-DSC_0151.png,SED,4096,35790,786432
2013-LR-HRD-DSC_0151.png,Shell,7776,68990,786432
2013-LR-HRD-DSC_0151.png,URF,31904,34758,786432
2013-LR-HRD-DSC_0152.png,BACK,117520,248107,786432
2013-LR-HRD-DSC_0152.png,BAS,149408,171339,786432
2013-LR-HRD-DSC_0152.png,CCAP,381792,274187,786432
2013-LR-HRD-DSC_0152.png,DROE,49968,19893,786432
2013-LR-HRD-DSC_0152.png,FRM,768,0,786432
2013-LR-HRD-DSC_0152.png,HBCO,46608,5607,786432
2013-LR-HRD-DSC_0152.png,ISS,8000,8099,786432
2013-LR-HRD-DSC_0152.png,MED,32,0,786432
2013-LR-HRD-DSC_0152.png,MOMD,8784,16368,786432
2013-LR-HRD-DSC_0152.png,Shell,15440,9692,786432
2013-LR-HRD-DSC_0152.png,URF,8112,9341,786432
2013-LR-HRD-DSC_0153.png,BACK,49808,228356,786432
2013-LR-HRD-DSC_0153.png,BAS,338016,206802,786432
2013-LR-HRD-DSC_0153.png,CCAP,304720,251912,786432
2013-LR-HRD-DSC_0153.png,DROE,19504,17184,786432
2013-LR-HRD-DSC_0153.png,HBCO,32336,9624,786432
2013-LR-HRD-DSC_0153.png,MOMD,42048,55118,786432
2013-LR-HRD-DSC_0154.png,BACK,38704,96133,786432
2013-LR-HRD-DSC_0154.png,BAS,120048,131841,786432
2013-LR-HRD-DSC_0154.png,CCAP,541776,483330,786432
2013-LR-HRD-DSC_0154.png,DROE,19088,17087,786432
2013-LR-HRD-DSC_0154.png,FRM,816,0,786432
2013-LR-HRD-DSC_0154.png,HBCO,59152,17326,786432
2013-LR-HRD-DSC_0154.png,MOMD,6848,14067,786432
2013-LR-HRD-DSC_0155.png,BACK,74416,182142,786432
2013-LR-HRD-DSC_0155.png,CCAP,370896,319683,786432
2013-LR-HRD-DSC_0155.png,DROE,19312,18082,786432
2013-LR-HRD-DSC_0155.png,DVE,8480,6399,786432
2013-LR-HRD-DSC_0155.png,HBCO,48592,34263,786432
2013-LR-HRD-DSC_0155.png,ISS,23312,23995,786432
2013-LR-HRD-DSC_0155.png,MOMD,239072,173652,786432
2013-LR-HRD-DSC_0155.png,Shell,2352,20725,786432
2013-LR-HRD-DSC_0156.png,BACK,67632,249667,786432
2013-LR-HRD-DSC_0156.png,AST,3440,10450,786432
2013-LR-HRD-DSC_0156.png,BAS,11552,15635,786432
2013-LR-HRD-DSC_0156.png,CCAP,501056,382742,786432
2013-LR-HRD-DSC_0156.png,DROE,22560,22199,786432
2013-LR-HRD-DSC_0156.png,DVE,9280,9939,786432
2013-LR-HRD-DSC_0156.png,FRM,1856,0,786432
2013-LR-HRD-DSC_0156.png,HBCO,83488,12517,786432
2013-LR-HRD-DSC_0156.png,ISS,29568,21288,786432
2013-LR-HRD-DSC_0156.png,Shell,54176,53856,786432
2013-LR-HRD-DSC_0156.png,URF,1824,6214,786432
2013-LR-HRD-DSC_0157.png,BACK,30656,233189,786432
2013-LR-HRD-DSC_0157.png,CCAP,611792,458817,786432
2013-LR-HRD-DSC_0157.png,DROE,43552,38452,786432
2013-LR-HRD-DSC_0157.png,FRM,2256,0,786432
2013-LR-HRD-DSC_0157.png,HBCO,61840,12394,786432
2013-LR-HRD-DSC_0157.png,ISS,6848,2500,786432
2013-LR-HRD-DSC_0157.png,MOMD,11008,10564,786432
2013-LR-HRD-DSC_0157.png,MSS,4320,4212,786432
2013-LR-HRD-DSC_0157.png,SED,4560,11099,786432
2013-LR-HRD-DSC_0157.png,Shell,9600,14329,786432
2013-LR-HRD-DSC_0158.png,BACK,43120,224499,786432
2013-LR-HRD-DSC_0158.png,CCAP,608480,461548,786432
2013-LR-HRD-DSC_0158.png,DROE,45040,40463,786432
2013-LR-HRD-DSC_0158.png,FRM,2096,0,786432
2013-LR-HRD-DSC_0158.png,HBCO,49344,11579,786432
2013-LR-HRD-DSC_0158.png,ISS,5120,2609,786432
2013-LR-HRD-DSC_0158.png,MOMD,4656,0,786432
2013-LR-HRD-DSC_0158.png,MSS,8192,9937,786432
2013-LR-HRD-DSC_0158.png,SED,10432,12269,786432
2013-LR-HRD-DSC_0158.png,Shell,9952,14898,786432
2013-LR-HRD-DSC_0159.png,BACK,105216,202680,786432
2013-LR-HRD-DSC_0159.png,BAS,47280,14349,786432
2013-LR-HRD-DSC_0159.png,CCAP,483648,417066,786432
2013-LR-HRD-DSC_0159.png,DROE,77216,100537,786432
2013-LR-HRD-DSC_0159.png,FRM,1264,0,786432
2013-LR-HRD-DSC_0159.png,HBCO,64720,14941,786432
2013-LR-HRD-DSC_0159.png,ISS,1824,12826,786432
2013-LR-HRD-DSC_0159.png,SED,2496,9384,786432
2013-LR-HRD-DSC_0159.png,Shell,2768,10678,786432
2014_HRI/Mid/HRI091514VC1AB-011F.png,BACK,51424,229565,786432
2014_HRI/Mid/HRI091514VC1AB-011F.png,CCAP,498496,341060,786432
2014_HRI/Mid/HRI091514VC1AB-011F.png,HBCO,199136,176622,786432
2014_HRI/Mid/HRI091514VC1AB-011F.png,SED,37376,31889,786432
2014_HRI/Mid/HRI091514VC2AB-012F.png,BACK,65840,158258,786432
2014_HRI/Mid/HRI091514VC2AB-012F.png,AGL,1920,4870,786432
2014_HRI/Mid/HRI091514VC2AB-012F.png,CCAP,302944,36582,786432
2014_HRI/Mid/HRI091514VC2AB-012F.png,HBCO,413808,570228,786432
2014_HRI/Mid/HRI091514VC2AB-012F.png,SED,1920,0,786432
